date,product,sales,day,month,weekday,lag_1,lag_7,forecast
2024-03-07,Product_3,84,7,3,3,88.0,73.0,80.05830078220669
2024-03-08,Product_3,78,8,3,4,84.0,86.0,81.95792550138876
2024-03-09,Product_3,74,9,3,5,78.0,81.0,78.66794400538585
2024-03-10,Product_3,67,10,3,6,74.0,90.0,78.64324594368512
2024-03-11,Product_3,77,11,3,0,67.0,82.0,75.48292381854998
2024-03-12,Product_3,73,12,3,1,77.0,80.0,77.97094649886023
2024-03-13,Product_3,92,13,3,2,73.0,88.0,83.39578491748108
2024-03-14,Product_3,76,14,3,3,92.0,84.0,87.07536757422717
2024-03-15,Product_3,76,15,3,4,76.0,78.0,77.50334714122805
2024-03-16,Product_3,71,16,3,5,76.0,74.0,76.37894361687653
2024-03-17,Product_3,77,17,3,6,71.0,67.0,69.71853321834892
2024-03-18,Product_3,75,18,3,0,77.0,77.0,77.63984732074113
2024-03-19,Product_3,87,19,3,1,75.0,73.0,75.97298256604844
2024-03-20,Product_3,79,20,3,2,87.0,92.0,92.44828387252582
2024-03-21,Product_3,78,21,3,3,79.0,76.0,78.20958992878738
2024-03-22,Product_3,77,22,3,4,78.0,76.0,78.12255163301302
2024-03-23,Product_3,82,23,3,5,77.0,71.0,74.9689532364962
2024-03-24,Product_3,76,24,3,6,82.0,77.0,79.58978461090446
2024-03-25,Product_3,81,25,3,0,76.0,75.0,77.08089499343036
2024-03-26,Product_3,86,26,3,1,81.0,87.0,83.66094701553632
2024-03-27,Product_3,80,27,3,2,86.0,79.0,79.79330267521208
2024-03-28,Product_3,76,28,3,3,80.0,78.0,78.93975872667048
2024-03-29,Product_3,72,29,3,4,76.0,77.0,77.47382179294263
2024-03-30,Product_3,76,30,3,5,72.0,82.0,77.6061696342216
2024-03-31,Product_3,80,31,3,6,76.0,76.0,77.91407814373676
2024-04-01,Product_3,69,1,4,0,80.0,81.0,78.79155826635736
2024-04-02,Product_3,81,2,4,1,69.0,86.0,78.75832266744634
2024-04-03,Product_3,77,3,4,2,81.0,80.0,79.64055009588154
2024-04-04,Product_3,75,4,4,3,77.0,76.0,77.46796429877341
2024-04-05,Product_3,73,5,4,4,75.0,72.0,72.85634055604658
2024-04-06,Product_3,73,6,4,5,73.0,76.0,76.61539972823469
2024-04-07,Product_3,78,7,4,6,73.0,80.0,77.43861319059675
2024-04-08,Product_3,75,8,4,0,78.0,69.0,75.52291715407065
2024-04-09,Product_3,72,9,4,1,75.0,81.0,77.43935539330735
2024-04-10,Product_3,77,10,4,2,72.0,77.0,76.20121272668156
2024-04-11,Product_3,77,11,4,3,77.0,75.0,77.10248612726551
2024-04-12,Product_3,68,12,4,4,77.0,73.0,75.7614709964875
2024-04-13,Product_3,77,13,4,5,68.0,73.0,73.01947491905996
2024-04-14,Product_3,86,14,4,6,77.0,78.0,78.03130565974985
2024-04-15,Product_3,76,15,4,0,86.0,75.0,79.35125453928029
2024-04-16,Product_3,65,16,4,1,76.0,72.0,73.01403755145174
2024-04-17,Product_3,74,17,4,2,65.0,77.0,72.92065760740078
2024-04-18,Product_3,64,18,4,3,74.0,77.0,76.56615488303781
2024-04-19,Product_3,88,19,4,4,64.0,68.0,64.97083702873269
2024-04-20,Product_3,84,20,4,5,88.0,77.0,80.32172106869253
2024-04-21,Product_3,69,21,4,6,84.0,86.0,81.86756265468213
2024-04-22,Product_3,61,22,4,0,69.0,76.0,73.39649665761425
2024-04-23,Product_3,67,23,4,1,61.0,65.0,62.437042123368485
2024-04-24,Product_3,70,24,4,2,67.0,74.0,72.7487312046185
2024-04-25,Product_3,62,25,4,3,70.0,64.0,66.57088327880196
2024-04-26,Product_3,71,26,4,4,62.0,88.0,72.92611549538937
2024-04-27,Product_3,70,27,4,5,71.0,84.0,76.74880474102075
2024-04-28,Product_3,71,28,4,6,70.0,69.0,68.44896625518267
2024-04-29,Product_3,71,29,4,0,71.0,61.0,68.82048222345232
2024-04-30,Product_3,65,30,4,1,71.0,67.0,70.04933547925043
2024-05-01,Product_3,65,1,5,2,65.0,70.0,65.16057685373889
2024-05-02,Product_3,70,2,5,3,65.0,62.0,62.41681749933312
2024-05-03,Product_3,66,3,5,4,70.0,71.0,68.5595401253454
2024-05-04,Product_3,73,4,5,5,66.0,70.0,65.79455376380692
2024-05-05,Product_3,69,5,5,6,73.0,71.0,72.43180379456003
2024-05-06,Product_3,78,6,5,0,69.0,71.0,69.17161402780573
2024-05-07,Product_3,72,7,5,1,78.0,65.0,75.23539381558552
2024-05-08,Product_3,73,8,5,2,72.0,65.0,69.63440504705787
2024-05-09,Product_3,68,9,5,3,73.0,70.0,71.39048279251382
2024-05-10,Product_3,68,10,5,4,68.0,66.0,66.65787065447682
2024-05-11,Product_3,76,11,5,5,68.0,73.0,73.3260709510469
2024-05-12,Product_3,65,12,5,6,76.0,69.0,71.75501704417472
2024-05-13,Product_3,69,13,5,0,65.0,78.0,73.16067036812271
2024-05-14,Product_3,65,14,5,1,69.0,72.0,68.6391661435315
2024-05-15,Product_3,65,15,5,2,65.0,73.0,70.96955703098116
2024-05-16,Product_3,60,16,5,3,65.0,68.0,64.52756551758192
2024-05-17,Product_3,62,17,5,4,60.0,68.0,63.367724525185125
2024-05-18,Product_3,61,18,5,5,62.0,76.0,65.08900497437598
2024-05-19,Product_3,68,19,5,6,61.0,65.0,62.67141090325798
2024-05-20,Product_3,70,20,5,0,68.0,69.0,67.6072927073169
2024-05-21,Product_3,64,21,5,1,70.0,65.0,66.55513906440993
2024-05-22,Product_3,66,22,5,2,64.0,65.0,63.26686345180755
2024-05-23,Product_3,63,23,5,3,66.0,60.0,62.502921936016655
2024-05-24,Product_3,60,24,5,4,63.0,62.0,62.50821689579517
2024-05-25,Product_3,68,25,5,5,60.0,61.0,61.64034351731353
2024-05-26,Product_3,67,26,5,6,68.0,68.0,67.35811123305562
2024-05-27,Product_3,54,27,5,0,67.0,70.0,66.03074889666794
2024-05-28,Product_3,62,28,5,1,54.0,64.0,60.04937503261966
2024-05-29,Product_3,59,29,5,2,62.0,66.0,63.0248667838654
2024-05-30,Product_3,61,30,5,3,59.0,63.0,62.204763238728
2024-05-31,Product_3,59,31,5,4,61.0,60.0,61.71251099092551
2024-06-01,Product_3,62,1,6,5,59.0,68.0,62.948063041007515
2024-06-02,Product_3,61,2,6,6,62.0,67.0,63.18174298631297
2024-06-03,Product_3,60,3,6,0,61.0,54.0,60.7919535121523
2024-06-04,Product_3,67,4,6,1,60.0,62.0,61.648456505642024
2024-06-05,Product_3,64,5,6,2,67.0,59.0,62.067560768799254
2024-06-06,Product_3,58,6,6,3,64.0,61.0,61.96260627873428
2024-06-07,Product_3,59,7,6,4,58.0,59.0,61.41061242944495
2024-06-08,Product_3,64,8,6,5,59.0,62.0,61.644751153969274
2024-06-09,Product_3,64,9,6,6,64.0,61.0,62.064289853985514
2024-06-10,Product_3,58,10,6,0,64.0,60.0,61.916364799945974
2024-06-11,Product_3,60,11,6,1,58.0,67.0,62.74917060251913
2024-06-12,Product_3,70,12,6,2,60.0,64.0,62.342474325536436
2024-06-13,Product_3,58,13,6,3,70.0,58.0,62.18912986819646
2024-06-14,Product_3,70,14,6,4,58.0,59.0,61.36988069230566
2024-06-15,Product_3,66,15,6,5,70.0,64.0,65.47365298237227
2024-06-16,Product_3,69,16,6,6,66.0,64.0,63.68557721633907
2024-06-17,Product_3,57,17,6,0,69.0,58.0,62.33860019441629
2024-06-18,Product_3,59,18,6,1,57.0,60.0,61.30792180137579
2024-06-19,Product_3,58,19,6,2,59.0,70.0,63.95529470229801
2024-06-20,Product_3,66,20,6,3,58.0,58.0,61.51436878490944
2024-06-21,Product_3,57,21,6,4,66.0,70.0,65.62495082939431
2024-06-22,Product_3,63,22,6,5,57.0,66.0,62.848685609234195
2024-06-23,Product_3,63,23,6,6,63.0,69.0,63.98434134503475
2024-06-24,Product_3,59,24,6,0,63.0,57.0,62.20457516166355
2024-06-25,Product_3,66,25,6,1,59.0,59.0,61.67086891946062
2024-06-26,Product_3,60,26,6,2,66.0,58.0,62.556374003357156
2024-06-27,Product_3,64,27,6,3,60.0,66.0,62.830000585424074
2024-06-28,Product_3,57,28,6,4,64.0,57.0,62.26822439385297
2024-06-29,Product_3,56,29,6,5,57.0,63.0,61.94250041154406
2024-06-30,Product_3,63,30,6,6,56.0,63.0,62.313336319611736
2024-07-01,Product_3,62,1,7,0,63.0,59.0,60.81969771946282
2024-07-02,Product_3,61,2,7,1,62.0,66.0,63.11133747971133
2024-07-03,Product_3,58,3,7,2,61.0,60.0,61.4209583099463
2024-07-04,Product_3,67,4,7,3,58.0,64.0,62.30563458294776
2024-07-05,Product_3,54,5,7,4,67.0,57.0,61.895198403602095
2024-07-06,Product_3,54,6,7,5,54.0,56.0,54.519249984221304
2024-07-07,Product_3,64,7,7,6,54.0,63.0,61.65282413689186
2024-07-08,Product_3,64,8,7,0,64.0,62.0,62.43990384828059
2024-07-09,Product_3,61,9,7,1,64.0,61.0,62.025380243870885
2024-07-10,Product_3,58,10,7,2,61.0,58.0,61.34263530296573
2024-07-11,Product_3,62,11,7,3,58.0,67.0,62.88349815295249
2024-07-12,Product_3,69,12,7,4,62.0,54.0,61.7636851159313
2024-07-13,Product_3,73,13,7,5,69.0,54.0,63.57745108860125
2024-07-14,Product_3,52,14,7,6,73.0,64.0,68.68567504749086
2024-07-15,Product_3,58,15,7,0,52.0,64.0,58.84805086423972
2024-07-16,Product_3,58,16,7,1,58.0,61.0,61.429332374852116
2024-07-17,Product_3,68,17,7,2,58.0,58.0,61.40221960623934
2024-07-18,Product_3,48,18,7,3,68.0,62.0,63.704912543831355
2024-07-19,Product_3,63,19,7,4,48.0,69.0,60.51403833044422
2024-07-20,Product_3,59,20,7,5,63.0,73.0,64.72913989257206
2024-07-21,Product_3,69,21,7,6,59.0,52.0,60.28988037309938
2024-07-22,Product_3,68,22,7,0,69.0,58.0,63.86144126199215
2024-07-23,Product_3,63,23,7,1,68.0,58.0,63.959058272802565
2024-07-24,Product_3,53,24,7,2,63.0,68.0,63.36495999950457
2024-07-25,Product_3,58,25,7,3,53.0,48.0,47.50961275977221
2024-07-26,Product_3,59,26,7,4,58.0,63.0,62.09159653481165
2024-07-27,Product_3,55,27,7,5,59.0,59.0,61.6733133172824
2024-07-28,Product_3,68,28,7,6,55.0,69.0,62.07968148024182
2024-07-29,Product_3,55,29,7,0,68.0,68.0,67.02712835043735
2024-07-30,Product_3,72,30,7,1,55.0,63.0,63.46255760873392
2024-07-31,Product_3,72,31,7,2,72.0,53.0,66.74192036003144
2024-08-01,Product_3,61,1,8,3,72.0,58.0,63.66277359889226
2024-08-02,Product_3,64,2,8,4,61.0,59.0,61.38304669698242
2024-08-03,Product_3,63,3,8,5,64.0,55.0,62.0883370806786
2024-08-04,Product_3,68,4,8,6,63.0,68.0,63.68258588655055
2024-08-05,Product_3,70,5,8,0,68.0,55.0,63.46104983605048
2024-08-06,Product_3,65,6,8,1,70.0,72.0,68.49961779077807
2024-08-07,Product_3,66,7,8,2,65.0,72.0,66.09990751897205
2024-08-08,Product_3,61,8,8,3,66.0,61.0,62.2703242619247
2024-08-09,Product_3,66,9,8,4,61.0,64.0,62.457526079674075
2024-08-10,Product_3,65,10,8,5,66.0,63.0,63.240221002939265
2024-08-11,Product_3,60,11,8,6,65.0,68.0,64.37030819711788
2024-08-12,Product_3,65,12,8,0,60.0,70.0,64.10771606427892
2024-08-13,Product_3,63,13,8,1,65.0,65.0,63.52480617746204
2024-08-14,Product_3,62,14,8,2,63.0,66.0,63.48353604655702
2024-08-15,Product_3,60,15,8,3,62.0,61.0,61.908549492103226
2024-08-16,Product_3,66,16,8,4,60.0,66.0,63.26355357766629
2024-08-17,Product_3,62,17,8,5,66.0,65.0,63.809132586442274
2024-08-18,Product_3,64,18,8,6,62.0,60.0,61.98293921579273
2024-08-19,Product_3,72,19,8,0,64.0,65.0,63.410371870971105
2024-08-20,Product_3,70,20,8,1,72.0,63.0,69.91300480241306
2024-08-21,Product_3,62,21,8,2,70.0,62.0,65.1338537269408
2024-08-22,Product_3,69,22,8,3,62.0,60.0,62.23881049481958
2024-08-23,Product_3,68,23,8,4,69.0,66.0,67.25579437162776
2024-08-24,Product_3,76,24,8,5,68.0,62.0,65.73553933785439
2024-08-25,Product_3,75,25,8,6,76.0,64.0,72.17027432822704
2024-08-26,Product_3,61,26,8,0,75.0,72.0,73.25757345771288
2024-08-27,Product_3,73,27,8,1,61.0,70.0,64.4711741683237
2024-08-28,Product_3,75,28,8,2,73.0,62.0,71.32053652494184
2024-08-29,Product_3,72,29,8,3,75.0,69.0,73.29912872378122
2024-08-30,Product_3,68,30,8,4,72.0,68.0,70.35031934205914
2024-08-31,Product_3,82,31,8,5,68.0,76.0,73.83935123551363
2024-09-01,Product_3,73,1,9,6,82.0,75.0,79.66410360351583
2024-09-02,Product_3,80,2,9,0,73.0,61.0,70.70152311515828
2024-09-03,Product_3,77,3,9,1,80.0,73.0,77.67006160049658
2024-09-04,Product_3,73,4,9,2,77.0,75.0,77.41631176974498
2024-09-05,Product_3,68,5,9,3,73.0,72.0,72.7146410025564
2024-09-06,Product_3,71,6,9,4,68.0,68.0,66.81960646798052
2024-09-07,Product_3,70,7,9,5,71.0,82.0,76.678869963226
2024-09-08,Product_3,66,8,9,6,70.0,73.0,73.58205106216107
2024-09-09,Product_3,75,9,9,0,66.0,80.0,75.00824067463007
2024-09-10,Product_3,80,10,9,1,75.0,77.0,77.06949977367967
2024-09-11,Product_3,71,11,9,2,80.0,73.0,76.92884420970702
2024-09-12,Product_3,83,12,9,3,71.0,68.0,69.81740633040873
2024-09-13,Product_3,65,13,9,4,83.0,71.0,75.66379708322233
2024-09-14,Product_3,78,14,9,5,65.0,70.0,65.59605274451718
2024-09-15,Product_3,82,15,9,6,78.0,66.0,76.83178528014234
2024-09-16,Product_3,73,16,9,0,82.0,75.0,79.14813626370145
2024-09-17,Product_3,73,17,9,1,73.0,80.0,76.96029552326786
2024-09-18,Product_3,79,18,9,2,73.0,71.0,72.98174795120295
2024-09-19,Product_3,77,19,9,3,79.0,83.0,79.6928125640183
2024-09-20,Product_3,65,20,9,4,77.0,65.0,73.98158269966642
2024-09-21,Product_3,71,21,9,5,65.0,78.0,73.42055641675721
2024-09-22,Product_3,75,22,9,6,71.0,82.0,76.39061755262905
2024-09-23,Product_3,68,23,9,0,75.0,73.0,75.64336839731264
2024-09-24,Product_3,73,24,9,1,68.0,73.0,73.14708829579762
2024-09-25,Product_3,69,25,9,2,73.0,79.0,77.3298785167529
2024-09-26,Product_3,74,26,9,3,69.0,77.0,74.19249245037035
2024-09-27,Product_3,74,27,9,4,74.0,65.0,72.93174115979352
2024-09-28,Product_3,78,28,9,5,74.0,71.0,74.19578107209182
2024-09-29,Product_3,76,29,9,6,78.0,75.0,78.26901668957255
2024-09-30,Product_3,79,30,9,0,76.0,68.0,74.25538721083011
2024-10-01,Product_3,79,1,10,1,79.0,73.0,78.14829663272603
2024-10-02,Product_3,82,2,10,2,79.0,69.0,78.02141057976972
2024-10-03,Product_3,81,3,10,3,82.0,74.0,79.50945152546545
2024-10-04,Product_3,81,4,10,4,81.0,74.0,79.14674892271798
2024-10-05,Product_3,93,5,10,5,81.0,78.0,79.85334281017248
2024-10-06,Product_3,79,6,10,6,93.0,76.0,81.28703338458973
2024-10-07,Product_3,91,7,10,0,79.0,79.0,79.21100141891306
2024-10-08,Product_3,80,8,10,1,91.0,79.0,82.03311871367615
2024-10-09,Product_3,78,9,10,2,80.0,82.0,79.74477391525919
2024-10-10,Product_3,76,10,10,3,78.0,81.0,79.08391361145283
2024-10-11,Product_3,86,11,10,4,76.0,81.0,78.34212338237786
2024-10-12,Product_3,87,12,10,5,86.0,93.0,92.79320279474678
2024-10-13,Product_3,82,13,10,6,87.0,79.0,80.39098845146303
2024-10-14,Product_3,84,14,10,0,82.0,91.0,86.57270046181304
2024-10-15,Product_3,72,15,10,1,84.0,80.0,79.83267860513665
2024-10-16,Product_3,71,16,10,2,72.0,78.0,76.6065746378979
2024-10-17,Product_3,85,17,10,3,71.0,76.0,76.08106433390934
2024-10-18,Product_3,78,18,10,4,85.0,86.0,81.49862066702173
2024-10-19,Product_3,83,19,10,5,78.0,87.0,81.20744370500724
2024-10-20,Product_3,76,20,10,6,83.0,82.0,80.79749434742132
2024-10-21,Product_3,87,21,10,0,76.0,84.0,79.11887185779764
2024-10-22,Product_3,72,22,10,1,87.0,72.0,76.21759983435685
2024-10-23,Product_3,72,23,10,2,72.0,71.0,71.87495265906013
2024-10-24,Product_3,87,24,10,3,72.0,85.0,79.3900209157982
2024-10-25,Product_3,66,25,10,4,87.0,78.0,79.62704926789287
2024-10-26,Product_3,81,26,10,5,66.0,83.0,76.64074520788417
2024-10-27,Product_3,79,27,10,6,81.0,76.0,79.37011425400782
2024-10-28,Product_3,76,28,10,0,79.0,87.0,80.90101159795944
2024-10-29,Product_3,78,29,10,1,76.0,72.0,75.07490451948597
2024-10-30,Product_3,75,30,10,2,78.0,72.0,76.42952458164653
2024-10-31,Product_3,87,31,10,3,75.0,87.0,80.6458948834458
2024-11-01,Product_3,89,1,11,4,87.0,66.0,80.71108793741794
2024-11-02,Product_3,76,2,11,5,89.0,81.0,81.34731146862514
2024-11-03,Product_3,81,3,11,6,76.0,79.0,78.36135055432935
2024-11-04,Product_3,73,4,11,0,81.0,76.0,79.578553452732
2024-11-05,Product_3,85,5,11,1,73.0,78.0,77.47563304009317
2024-11-06,Product_3,85,6,11,2,85.0,75.0,80.00445256914726
2024-11-07,Product_3,78,7,11,3,85.0,87.0,82.25600798381755
2024-11-08,Product_3,79,8,11,4,78.0,89.0,81.44815836799384
2024-11-09,Product_3,79,9,11,5,79.0,76.0,78.85435259665813
2024-11-10,Product_3,71,10,11,6,79.0,81.0,79.14128346324902
2024-11-11,Product_3,87,11,11,0,71.0,73.0,75.97299744347778
2024-11-12,Product_3,75,12,11,1,87.0,85.0,81.88050067978047
2024-11-13,Product_3,75,13,11,2,75.0,85.0,78.24178612356884
2024-11-14,Product_3,78,14,11,3,75.0,78.0,77.43376202246121
2024-11-15,Product_3,84,15,11,4,78.0,79.0,78.85543715394004
2024-11-16,Product_3,76,16,11,5,84.0,79.0,79.6678184423126
2024-11-17,Product_3,69,17,11,6,76.0,71.0,73.70282019336149
2024-11-18,Product_3,74,18,11,0,69.0,87.0,78.15804528180321
2024-11-19,Product_3,80,19,11,1,74.0,75.0,76.87342655259721
2024-11-20,Product_3,89,20,11,2,80.0,75.0,78.75179066641881
2024-11-21,Product_3,72,21,11,3,89.0,78.0,80.23125499707392
2024-11-22,Product_3,71,22,11,4,72.0,84.0,77.54940648443728
2024-11-23,Product_3,70,23,11,5,71.0,76.0,75.87585100771277
2024-11-24,Product_3,69,24,11,6,70.0,69.0,67.67903784722499
2024-11-25,Product_3,83,25,11,0,69.0,74.0,75.13693507862568
2024-11-26,Product_3,85,26,11,1,83.0,80.0,79.68234774180142
2024-11-27,Product_3,78,27,11,2,85.0,89.0,83.408363421908
2024-11-28,Product_3,75,28,11,3,78.0,72.0,76.59969469590251
2024-11-29,Product_3,86,29,11,4,75.0,71.0,74.71745125518432
2024-11-30,Product_3,77,30,11,5,86.0,70.0,77.49533203081074
2024-12-01,Product_3,82,1,12,6,77.0,69.0,76.78892426058407
2024-12-02,Product_3,74,2,12,0,82.0,83.0,79.50194777958718
2024-12-03,Product_3,76,3,12,1,74.0,85.0,76.6478415952728
2024-12-04,Product_3,70,4,12,2,76.0,78.0,76.06502336476986
2024-12-05,Product_3,79,5,12,3,70.0,75.0,75.25397569239212
2024-12-06,Product_3,76,6,12,4,79.0,86.0,78.31030621129392
2024-12-07,Product_3,71,7,12,5,76.0,77.0,75.68052801070587
2024-12-08,Product_3,70,8,12,6,71.0,82.0,75.46197822476327
2024-12-09,Product_3,83,9,12,0,70.0,74.0,75.25724846652597
2024-12-10,Product_3,84,10,12,1,83.0,76.0,78.75375409837328
2024-12-11,Product_3,73,11,12,2,84.0,70.0,75.42098414787233
2024-12-12,Product_3,74,12,12,3,73.0,79.0,75.79816674191133
2024-12-13,Product_3,76,13,12,4,74.0,76.0,75.4872572575878
2024-12-14,Product_3,74,14,12,5,76.0,71.0,73.30130936456429
2024-12-15,Product_3,65,15,12,6,74.0,70.0,72.09725928509413
2024-12-16,Product_3,75,16,12,0,65.0,83.0,75.47605240760633
2024-12-17,Product_3,62,17,12,1,75.0,84.0,75.92515925836715
2024-12-18,Product_3,69,18,12,2,62.0,73.0,66.49025812696775
2024-12-19,Product_3,75,19,12,3,69.0,74.0,74.53334551551121
2024-12-20,Product_3,75,20,12,4,75.0,76.0,75.39150962784458
2024-12-21,Product_3,68,21,12,5,75.0,74.0,74.62369134409427
2024-12-22,Product_3,69,22,12,6,68.0,65.0,66.49772468355242
2024-12-23,Product_3,68,23,12,0,69.0,75.0,74.3684377359038
2024-12-24,Product_3,71,24,12,1,68.0,62.0,65.62428533402705
2024-12-25,Product_3,71,25,12,2,71.0,69.0,69.96467986537618
2024-12-26,Product_3,74,26,12,3,71.0,75.0,74.84980707436144
2024-12-27,Product_3,68,27,12,4,74.0,75.0,75.1661784327262
2024-12-28,Product_3,72,28,12,5,68.0,68.0,67.12832675191224
2024-12-29,Product_3,72,29,12,6,72.0,69.0,70.4361453438358
2024-12-30,Product_3,70,30,12,0,72.0,68.0,70.20866997562739
2024-01-08,Product_4,93,8,1,0,90.0,85.0,88.96234601105044
2024-01-09,Product_4,87,9,1,1,93.0,81.0,86.52958812466875
2024-01-10,Product_4,91,10,1,2,87.0,90.0,91.15189454156972
2024-01-11,Product_4,96,11,1,3,91.0,82.0,88.83663251824798
2024-01-12,Product_4,92,12,1,4,96.0,96.0,94.95772322154984
2024-01-13,Product_4,91,13,1,5,92.0,84.0,88.57893505158188
2024-01-14,Product_4,81,14,1,6,91.0,90.0,91.49030214291778
2024-01-15,Product_4,85,15,1,0,81.0,93.0,87.20465201331835
2024-01-16,Product_4,96,16,1,1,85.0,87.0,86.51776901419821
2024-01-17,Product_4,93,17,1,2,96.0,91.0,94.86747533155902
2024-01-18,Product_4,94,18,1,3,93.0,96.0,94.78733764485705
2024-01-19,Product_4,94,19,1,4,94.0,92.0,94.92465536042408
2024-01-20,Product_4,98,20,1,5,94.0,91.0,94.8898312530542
2024-01-21,Product_4,90,21,1,6,98.0,81.0,87.29998124213171
2024-01-22,Product_4,92,22,1,0,90.0,85.0,88.2575146546978
2024-01-23,Product_4,87,23,1,1,92.0,96.0,94.39224411992689
2024-01-24,Product_4,86,24,1,2,87.0,93.0,92.98904147971425
2024-01-25,Product_4,84,25,1,3,86.0,94.0,93.1705825290163
2024-01-26,Product_4,88,26,1,4,84.0,94.0,88.79828587867769
2024-01-27,Product_4,100,27,1,5,88.0,98.0,94.49983637605679
2024-01-28,Product_4,85,28,1,6,100.0,90.0,93.56088926549631
2024-01-29,Product_4,92,29,1,0,85.0,92.0,87.60035056704295
2024-01-30,Product_4,87,30,1,1,92.0,87.0,90.91416510439895
2024-01-31,Product_4,91,31,1,2,87.0,86.0,86.12177597354375
2024-02-01,Product_4,95,1,2,3,91.0,84.0,88.87977723718267
2024-02-02,Product_4,90,2,2,4,95.0,88.0,93.1092252440416
2024-02-03,Product_4,99,3,2,5,90.0,100.0,95.32668060154961
2024-02-04,Product_4,102,4,2,6,99.0,85.0,93.77506900891977
2024-02-05,Product_4,83,5,2,0,102.0,92.0,95.11720794582234
2024-02-06,Product_4,91,6,2,1,83.0,87.0,84.55515588106233
2024-02-07,Product_4,95,7,2,2,91.0,91.0,94.71877840551898
2024-02-08,Product_4,100,8,2,3,95.0,95.0,95.38196068108033
2024-02-09,Product_4,93,9,2,4,100.0,90.0,93.65057847888862
2024-02-10,Product_4,95,10,2,5,93.0,99.0,95.07075555105311
2024-02-11,Product_4,89,11,2,6,95.0,102.0,95.40406834477125
2024-02-12,Product_4,88,12,2,0,89.0,83.0,84.43334285529419
2024-02-13,Product_4,103,13,2,1,88.0,91.0,94.04034116956133
2024-02-14,Product_4,86,14,2,2,103.0,95.0,95.86224656789483
2024-02-15,Product_4,107,15,2,3,86.0,100.0,94.902820938082
2024-02-16,Product_4,99,16,2,4,107.0,93.0,96.12822833139414
2024-02-17,Product_4,99,17,2,5,99.0,95.0,96.15270509193475
2024-02-18,Product_4,99,18,2,6,99.0,89.0,94.76311162715453
2024-02-19,Product_4,95,19,2,0,99.0,88.0,94.9332360249351
2024-02-20,Product_4,98,20,2,1,95.0,103.0,95.42815766916684
2024-02-21,Product_4,95,21,2,2,98.0,86.0,92.25959525877501
2024-02-22,Product_4,99,22,2,3,95.0,107.0,95.5961685459698
2024-02-23,Product_4,96,23,2,4,99.0,99.0,95.90709159524302
2024-02-24,Product_4,92,24,2,5,96.0,99.0,95.32054657320677
2024-02-25,Product_4,92,25,2,6,92.0,99.0,94.93294786648657
2024-02-26,Product_4,92,26,2,0,92.0,95.0,94.75055380456966
2024-02-27,Product_4,101,27,2,1,92.0,98.0,94.891768562526
2024-02-28,Product_4,93,28,2,2,101.0,95.0,95.98259731774884
2024-02-29,Product_4,87,29,2,3,93.0,99.0,94.96833595500793
2024-03-01,Product_4,98,1,3,4,87.0,96.0,94.82023490125168
2024-03-02,Product_4,104,2,3,5,98.0,92.0,95.81806026023743
2024-03-03,Product_4,100,3,3,6,104.0,92.0,95.94190826423045
2024-03-04,Product_4,93,4,3,0,100.0,92.0,95.49105716992385
2024-03-05,Product_4,89,5,3,1,93.0,101.0,94.82329434502407
2024-03-06,Product_4,96,6,3,2,89.0,93.0,94.79087314233702
2024-03-07,Product_4,96,7,3,3,96.0,87.0,92.67023943470353
2024-03-08,Product_4,92,8,3,4,96.0,98.0,95.18450452181138
2024-03-09,Product_4,99,9,3,5,92.0,104.0,95.17359704394836
2024-03-10,Product_4,106,10,3,6,99.0,100.0,95.84346549145022
2024-03-11,Product_4,97,11,3,0,106.0,93.0,95.64754711601645
2024-03-12,Product_4,97,12,3,1,97.0,89.0,94.37906385672085
2024-03-13,Product_4,91,13,3,2,97.0,96.0,95.22621669965059
2024-03-14,Product_4,103,14,3,3,91.0,96.0,94.74675004243585
2024-03-15,Product_4,96,15,3,4,103.0,92.0,96.04709220684116
2024-03-16,Product_4,93,16,3,5,96.0,99.0,95.29837138586404
2024-03-17,Product_4,96,17,3,6,93.0,106.0,95.30960073440092
2024-03-18,Product_4,98,18,3,0,96.0,97.0,94.93386789932546
2024-03-19,Product_4,96,19,3,1,98.0,97.0,95.54116181642488
2024-03-20,Product_4,101,20,3,2,96.0,91.0,95.38526836646426
2024-03-21,Product_4,97,21,3,3,101.0,103.0,95.87169607338906
2024-03-22,Product_4,94,22,3,4,97.0,96.0,95.30857709434187
2024-03-23,Product_4,97,23,3,5,94.0,93.0,95.390800686373
2024-03-24,Product_4,97,24,3,6,97.0,96.0,95.27931171259137
2024-03-25,Product_4,88,25,3,0,97.0,98.0,94.8392381190707
2024-03-26,Product_4,100,26,3,1,88.0,96.0,94.46916427359669
2024-03-27,Product_4,93,27,3,2,100.0,101.0,95.8210587655142
2024-03-28,Product_4,93,28,3,3,93.0,97.0,94.79698959837809
2024-03-29,Product_4,98,29,3,4,93.0,94.0,95.05709847183448
2024-03-30,Product_4,98,30,3,5,98.0,97.0,95.52155635538962
2024-03-31,Product_4,90,31,3,6,98.0,97.0,95.48581561464889
2024-04-01,Product_4,98,1,4,0,90.0,88.0,91.85664817652479
2024-04-02,Product_4,91,2,4,1,98.0,100.0,94.85257261126515
2024-04-03,Product_4,102,3,4,2,91.0,93.0,94.53587486123995
2024-04-04,Product_4,89,4,4,3,102.0,93.0,95.51702649583507
2024-04-05,Product_4,94,5,4,4,89.0,98.0,94.22009678066611
